essay_id	essay_set	essay	essay_score	Age	CEFR level of test	Coherence/Cohesion	Gender	Grammatical accuracy	Mother tongue	Orthography	Overall CEFR rating	Sociolinguistic appropriateness	Test language	Vocabulary control	Vocabulary range
1395_0001170	EMPTY - ID: 1395_010300	"Città X, 26 Novembre '11 
Caro Gianni, cara Angela,
Come state? - Io qui mi trovo benissima! Sto a Città X e mi sono riuscita finalmente a seguire     il corso di italiano que avevo desiderato fare per tanto tempo!
Fa tempo sereno e caldo, posso nuotare o passegiare il pomeriggio libero e la sera c'é nel centro una discoteca meravigliosa, dove posso ballare anche del tango con qualche nuovi amici italiani! Insomma, spero che voi a Città Y vi divertite come bene come io a Città X! 
Un forte abbraccio          Maria 
P.S. Anche il mio Italiano fa buoni progressi!"	2	EMPTY	A2	A2	EMPTY	A2	EMPTY	A2	A2	A2	Italian	A2	A2
1365_0100013	answer to an wedding invitation - ID: 1365_020300	"Michele Rossi
5 Strada Maggiore
12345 Città X
Città X 15 Marzo 2010
Cari Amici,
Ho appena recivuto il vostro invito per il vostro matrimonio, che vi rispondo per dirvi che questa lettera me ha fatto un piacere grandissimo. Vi mando tanti auguri per la vostra futura vita. Vi ringrazio ancora dell'invito, ed avete pensato al vostro amico in Francia. Sfortunatamente sono molto deluso di annunciarvi, che non potrò venire questo giorno, ho trovato un nuovo lavoro che mi piace tantissimo, e sicome bisogna avere tre giorni per andare in Italia da Città X per un matrimonio, non potrei lasciar il mio nuovo lavoro. Ma sicome non sarò presente, mi piacerebbe farvi un regalo, potreste dirmi presto quello che potrei comprare in Francia e mandarvi prima del vostro grande giorno. Forse per il vostro viaggio di noce, se venite in Francia, potremmo incontrarci, non vedo l'ora di rivedervi.
Tanti auguri, vi abbarcio a presto
 Michele"	3	55	B1	B1	male	B2	French	C1	B1	B1	Italian	B1	B2
1385_0001758	reschedule an appointment - ID: 1385_020100	"Caro Daniele
Questa settimana è una settimana orribile. In ufficio c'è molto lavoro e giovedì pomeriggio non posso incontrarvo con tu. Andiamo a sabato sera in un ristorante per mangare la cena? 
Biacio  Maria"	2	16	A1	A1	female	A2	German	A2	A2	A2	Italian	A1	A2
1385_0001192	reschedule an appointment - ID: 1385_020100	"Caro Daniele, Come stai? 
Ho una settimana orribile. In ufficio c'è molto lavorro e giovedì pomeriggio no posso incontrarti, mi dispiace. Ma il mio capo ha organizzato una riuniune ne giovedì pomeriggio. 
Io  sono libera il sabato sera. E tu? Hai voglia di incontrarmi? 
Andiamo a cena in un ristorante tailandese?
Aspetto il tua risponsa. Doppo posso prenotare una tavola per noi. 
Cari auguri.     XY"	2	37	A1	A2	female	A2	German	A2	A2	A1	Italian	A2	A2
1365_0100191	inform oneself about language course - ID: 1365_050401	"28/05/2011.
Egregio Signore,
 sto scrivendo per annurciarsi l'intenzione mia di frequentare uno di loro corsi relevanti, cioé il corso estivo al mare. Sono un insegnante quindi fortunamente ho una vacanze di due mesi dal Luglio al Agosto. Penso che questo corso sia il migliore per me tanto sarò libero in questi mesi e mi piace essere in un paese mediterranae d'estate. Vorrei iscrivermi per una vacanze-studio di -unreadable- settimane.dal 10 July al 28 July Potrebbero informarmi  che in quale modo sono abbinate questi corsi? Perché ho i progetti di prendere un alloggio a Roma  nella casa di mia nonna.  Tanto non  bisognò di prenotare un alloggio. Anche posso usare la sua macchina per viaggiare.
 Avete menziato la possibilità di fare una vacanza in Cliento. Posso andare lì quando io stesso voglio fare un vacanze o è un periodo deciso.
In attesa nel suo risposto  Cordiali saluti,
Michele Rossi"	2	32	B1	B1	male	B1	Hungarian	B2	A2	A2	Italian	B1	B1
1395_0000450	contact a friend after a long time - ID: 1395_020300	"Ciao Laura,
Come stai? Sono contenta, perché sono stata in America due settimane. Ho visto tante cose interessante.
Spetto, che sei anche contenta.
Come va il tuo lavoro? Lavoro ogni giorno, ma mio lavoro mi piace. Spetto, che hai tempo libero la prossima settimana, perché la prossima settimana è il mio compleanno e vorrei festeggiare con te!
Ciao e à presto,
Maria"	2	17	A2	A2	female	A2	German	B1	A2	A2	Italian	A2	A2
1395_0001123	inform friends about language course - ID: 1395_010300	"Cari amici
Io sono a Città X, in Italia. Io frequento il corso di italiano. Io devo anche imparare a parlare d'italia. Mia insegnante è molto simpatica. A nostro corso, noi siamo dei studenti diversi. Inglesi, francesi, spagnoli e tedeschi. I collegi sono molto simpatico. Nel mio tempo libero, io visito la città e faccio di sport. Rimango ancora una settimana. A presto! 
Cordiali saluti 
Michele"	2	40	A2	A1	male	A2	German	A2	A2	A1	Italian	A2	A2
1395_0000361	contact a friend after a long time - ID: 1395_020300	"Città X 27.03.2010
Cara Amelia
Io sto bene, anche la mia famiglia sta bene. Solo il mio figlio maggiore si è sposato
Adesso abita con la sua moglie a Città X. L'anno scorso siamo stati in vacanza a Egitto.
Allora è gia primavera e abbiamo molte cose da fare in giardino. Nei ultimi giorni abbiamo biancato la nostra casa. Ho molte cose da racontare a te. Nei prossimi giorni cercherò di telefonarti. Magari possiamo vederci al'estate 
Intanto
Cari Saluti
Maria"	2	52	A2	A2	female	B1	Polish	C1	A2	A2	Italian	B1	B1
1325_1001131	help someone who has problems with chats - ID: 1325_040300-2	"Maria Rossi
                                                    Città X
                                                            Strada Maggiore 94/a
                                                            Paese X
Settimana Giovani
via Crispi,119, 80127
Italia
Caro Giorgio, 
ho letto sul giornale Settimana Giovani la tua esperienza con amicizie virtuali. Ti capisco perchè é successo con me quasi stessa storia. Adesso so che non va bene se faccio amicizia su internet perché non so essere sicura che la gente mostrano cosa sono in valore. Secondo me tante gente, sopratutto i maschi, usano il chat peché vogliono conoscere ragazze con cui possono fare che vogliono. Così succederebbe tante cose brutte. Invece, se fai amicizia in realta e poi tieni il rapporto via internet così è meglio perché conosci già la persona e non sai sbagliare e puoi fidarsi. Una cosa che posso consigliarti non rispondervi. Sono sicura se lo farai loro continueranno scriverti i messaggi. Anch'io ho fatto così e tra un mese non mi hanno scritto nulla. Spero che sarà tutto a posto e anche tu sarai tranquillo. Se ancora avrei problemi, mi scriverai e proverò aiutarti di più. 
Tanti cari saluti, 
Maria"	3	22	B2	B1	female	B2	Hungarian	B2	B1	B1	Italian	B2	B2
1325_1001008	complaining against a hotel - ID: 1325_030300-2	"Residence al Lago
Maria Rossi
Strada Maggiore 2/D
Città X
Ungheria
13/08/2011
Egregio Signore/a,
La scrivo al riferimento dei servizi del Suo residence. Ci sono stata con il mio fidanzato per due settimane. Sembrava una buona scelta il suo hotel. Ma tutto era al contrario  come era scritta nel Suo annuncio.
Siamo appassianati dello sport. Purtroppo non abbiamo potuto giocare tennis perchè i campi da tennis erano in riparazione. Questo era un problema grande riguardando alla cosa che il mio fidanzato un professionista del tennis. Quando abbiamo chiesto aiuto non abbiamo trovato una sola persona per risolverlo. Quanto a me la piú grande problema era che il lago sia stata lontanissimo. Mentre l'annuncio diceva ""Il lago si raggiunge comodamente con i mezzi pubblici"". Questo non è un bugio totalmente ma  c'erano pochi collegamenti però non ho potuto andarci. Una altra mancezza era l'équipe di animazione. Me la piace molto ma c'era una sola sera quando c'èra animazione. Non sono soddisfatta neanche il mio fidanzato è contento con i Suoi servizi.  Le preghiamo compensazione e  se potessi darLe un consiglio cambia l'annuncio. In aspetta di una sua risposta.
Cordiali saluti,
Maria Rossi"	3	21	B2	B1	female	B1	Hungarian	C2	B1	B1	Italian	B2	B2
1385_0001742	reschedule an appointment - ID: 1385_020100	"CIAO DANIELE, 
MI DISPIACE, MA IO C'È MOLTO LAVORO E GIOVEDI POMERIGGIO. APPUNTAMENTI SABATO SERA? 
ANDIAMO A CENA IN UN RISTORANTE TAILANDESE. 
SCRIVI PER QUESTO MAIL. 
GRAZIE. 
CIAO. Maria"	1	33	A1	0	female	A1	Polish	A1	A1	A1	Italian	0	A1
1385_0001752	reschedule an appointment - ID: 1385_020100	"Ciao Daniele!
Come stai? 
Questa settimana è orribile. In ufficio c'è molto lavoro e giovedi pomeriggio non posso venire un appuntamento da te. Perche giovedi pomeriggio il mio capo ha organizzato una riunione. Mi molto dispiace. Io voreii invitare ti a cena, sabata la sera in un ristorante tailandese. 
Come sei l'accordo. Scrivi mi la risposte. Per favore. Cordiali saluti 
Maria"	2	43	A1	A2	female	A1	Polish	A2	A2	A1	Italian	A2	A2
1325_1001050	describe experiences with language learning - ID: 1325_040300-1	"Gabriella Favati
Dipartimento di Linguistica Teorica e Applicata
Università degli studi di Pavia
Corso Strada Nuova 65
27100 Pavia, Italia
Maria Rossi
Strada Maggiore 6
Città X
12345
Ungheria
Ogg: richiesta informazione    Città X, 01 Ottobre 2011
Egrega Signora,
mi chiamo Maria Rossi, ho 20 anni, sono una studentessa universitaria ungherese. Leggo il Suo annuncio d'ieri sul ""Corriere della Sera"" in cui cerca qualcuno chi studi le lingue straniere. Nel nostro mondo studiare la lingua straniera è molto importante.
Per quanto riguarda i miei interessi, fin da bambina mi piacevano le lingue. Non ho avuto niente male esperienza con le lingue.
Studio la lingua italiana da 4 anni e la lingua inglese da 12 anni.
Posso studiare italiano più facile, perchè mia madre aiutarmi.
Può usare le lingue straniere se vuole lavorare all'estero.
Inoltre, può conoscere meglio il mondo se parla due o tre lingue. Sono stata più volte in Italia, dove ho conosciuto una ragazza italiana. Con lei passo parlare tramite Internet oggigorni e così posso imparare la lingua.
Secondo me cerchi qualcuno su Internet e parli con lei.
Le mando in allegato l'adresso della mia amica italiana.
Qualora lo considera opportuno sono a Lei disposizione per un colloquio.
Le porgo i miei più distinti saluti
Maria Rossi"	3	18	B2	B1	female	B1	Hungarian	C1	B1	B1	Italian	B2	B2
1385_0000044	help a friend who is looking for work - ID: 1385_040101	"Caro Michele!
Grazie per la tua email. Vorrei aiutarti, ma ho bisogno di piu informazioni. Puoi dirmi quale lavoro cerchi? In qalalcuno reparto hai lavorare in ultimo lavoro? Vorresti lavorare tutto il giorno o mezza giornata? Preferiresti lavorare all'ospedale o per l'assistenza sociale? Fino a quando vorresti lavorare in nuovo lavorare? Per favore, rispondimi presto.
Tanti saluti 
la tua amica Maria"	2	48	A1	A2	female	B1	German	B1	A2	B1	Italian	B1	B1
1385_0000035	help a friend who is looking for work - ID: 1385_040101	"PUOI DIRMI DOVE LAVORI ADESSO? IN UN UFFICIO ? OPPURE IN UN NEGOZIO? E DOVE VUOI LAVORARE? NELLA TUA CITTÀ? DIRMI, CHE LAVORO FAI ADESSO? HAI CONTATTI CON I CLIENTI? SE Sì, SOLO AL TELEFONO? PUOI DIRMI CHE LAVORO TI PIACE? PREFERISCI A LAVORARE CON I MANI OPPURE CON LA TESTA?
QUANDO PUOI COMINCARE IL NUOVO LAVORO? DIPENDE AL TIPO DEL' LAVORO. IN ESTATE CERCONO TANTE PERSONE PER AIUTARE NEGLI ALBERGHI. IN INVERNO INVECE E PIÙ FACILE A TROVARE UN LAVORO IN MONTAGNA."	2	41	A1	A2	male	B1	German	B1	A2	A2	Italian	A2	A2
1325_1001144	describe experiences with language learning - ID: 1325_040300-1	"Maria Rossi
                                         Strada Maggiore, 22
                                         1234 Città X 
Dipartimento di Linguistica Teorica e Applicata
Corso Strada Nuova, 65
I - 27100 Parma
                                                          Città X, 2012 gennaio 22
Oggeto: 
Egregio Gabriella Favati,
Le scrivo per farle sapere la mia su questo tema. Ho trovato questo avviso nella bacheca della mia scuola di lingua e ho sentito che devo scrivere. 
Mi chiamo Maria Rossi e ho diciotto anni. Studio la lingua italiana quattro anni fa. Presto ho imparato la lingua tedesca ho scelto questa quando ho iniziato a frequentare al liceo. 
Ho scelto questa lingua perchè per gli italiani e anche per l'Italia. 
Dopo l'esame di maturità vorrei trasferirmi a Roma così è necessario che possa parlare in italiano. 
Inoltre, secondo me se uno vuole carriera nella vita, bisogna che impari almeno una lingua straniera. 
Le porgo i miei cordiali saluti 
Maria Rossi"	3	19	B2	B1	female	B2	Hungarian	C1	B1	B1	Italian	B2	B2
1325_1001027	inform oneself about an aid project - ID: 1325_030300-1	"Michele Rossi
Strada Maggiore, 1
1234 Città X
UNGHERIA
Solidarietà Viva
Viale Bruzzi 117
21023 Milano
ITALIA
Oggetto: domanda di lavoro
Città X, 13 augosto 2011
Spettabile ""Solidarietà Viva"",
vorrei informarmi se c'e la possibilita lavorare per gli studenti durante le vacanze di estate con contratto di lavoro?
Sono Michele Rossi. Ho ventidue anni. Sono nato in Ungheria a Città X.  nel 1987. Qui ho superato esame di maturita nel 2006. Vivo a Città X dal 2007. Qui abito una camera d'affitto. Frequento la Facolta di Lettere dell'Università di Nome x. Sono universitario da quattro anni. Parlo l'inglese e il francese oltre l'italiano. Ho scelto Loro perchè ho gia lavorato presso la ""Solidarietà Viva"" qualche anno fa perciò un po' di esperienza. Posso comunicare bene con la gente. Vorrei lavorare 6 o 8 ore al giorno, se è necesario anche nel fine settimane. Sarei volentieri du nuvo un operaio da Voi. Lavorerei volentieri con la gente povero.  Conosco i diversi tipi dei mercantini dell'usato.
Spero che avrò la possibilita di presentarmi anche personalmente.
Aspetto la Sua risposta.
Il mio indirizzo di e-mail: Michele.rossi@internet.it Il mio numero di telefono 0345-11111111
Cordiali Saluti
Michele Rossi"	3	26	B2	B2	male	B2	Hungarian	C1	B1	B1	Italian	B2	B2
1395_0000514	contact a friend after a long time - ID: 1395_020300	"20 novembre 2010
Caro Vincenzo,
spero che stia bene. Ho costruito una casa due anni fa a Città X. Al lavoro, faccio ancora il giurista, ma vorrei cambiare il professione. Mi piacerebbe lavorare come giornalista da una rivista di sport. Per la vacanza, sono stato per una settimana a Venezia. La città è molto bella, ma troppo turistica secondo me. La prossima volta, andrò  a un luogo ""normale"" per rilassare completamente.
Spero che ci vediamo presto!
Carissimi saluti
Michele"	3	47	A2	B1	male	B2	German	C1	B1	B1	Italian	B2	B2
1385_0001170	help a friend who is looking for work - ID: 1385_040101	"Ciao Michele Rossi
Come stai? Io sto abbatanza  bene! Perchè vuoi cambiare il tuo lavoro. Che cosa hai fatto? 
Che tipo di lavoro ti piace. Quando vuoi comminiciara:
A presto 
Michele"	2	29	A1	A1	male	A2	German	A2	A2	A1	Italian	A1	A2
1325_1001167	apply for internship in fashion sector - ID: 1325_020401-1	"Strada Maggiore 6 - Città X                                                                                                          03 marzo 2012 
Spettabile Agenzia Lavoro Interinale
Via Dante Alighieri 40 
I - 42010 
Egregio Redattore,
Mi permetto di concorrere al posto della stagista come la Sua richiesta. 
Ho molti dei requisiti da Lei richiesti. Ho frequentato un liceo classico, dopo sono andata all'università di Città Y. Mi sono laureata nella facoltà di Economia e Commercio nel 2010. Dopo ho ottenuto un lavoro a Città X nel settore della moda, perchè la moda mi interesse molto. Ho lavorato a Città Y per un mezzo anno così ho una minima esperienza. Per due mesi ho lavorato per un azienda a Città Z e per 2 altri mesi a Città A. 
Così ho un'ottima produzione e comprensione scritta e orale in inglese. A Città Z ho dovuto usare i programmi Office, cosi lo conosco bene e ho ricevuto anche il Certificato Europeo ECDL, così posso usare anche i programmi di Windows. 
Le accludo le copie dei certificati necessari. Le vorrei chiedere dell'orario di lavoro, e se riceverò il posto quando posso cominciare, e vorrei chiedere quanto salario potrebbe avere. 
Nella speranza che il posto mi venga assegnato La ringrazio da ora e La porgo i più distinti saluti. 
              Maria Rossi"	3	18	B2	B1	female	B2	Hungarian	C1	B1	B1	Italian	B2	B2
1365_0100205	answer to an wedding invitation - ID: 1365_020300	"Città X, 27 maggio 2011 
Cara Beatrice, caro Stefano, 
auguri di cuore! Finalmente farete anche voi il grande passo! Sono così contenta per voi. 
Grazie mille dell'invito; verrò volentieri. 
Cosa posso regalarvi? Avete già una certa idea o ci sarà una collezione di soldi al matrimonio? 
Vi auguro un allegro tempo di preparazione.
Non vedo l'ora rivedervi! 
Cordiali saluti 
         Maria"	3	36	B1	B1	female	B2	German	C2	B1	B1	Italian	B1	B1
1385_0001104	reschedule an appointment - ID: 1385_020100	"Ciao Maria!
Sto benissimo! E tu?
È non problemo, che non possiamo incontrare à giovedí pomeriggio.
Certo, voglio andare al ristorante di tailandese con te!
Dov'e incontrare?
Bacci
Michele"	2	17	A1	A1	female	A2	German	A2	A2	A2	Italian	A2	A2
1385_0001171	help a friend who is looking for work - ID: 1385_040101	"Bongiorno   Michele,
Grazie per la tua email.
Perchè un altro lavoro? 
Maria ha parlato che tu adesso lavori in una Fabrica.
Che tipo di lavoro puoi fare?
Quando vuoi cominciara?
Un saluto Michele"	2	44	A1	A1	male	A2	German	A2	A2	A2	Italian	A1	A1
1325_1001128	help someone who has problems with chats - ID: 1325_040300-2	"Giorgio,
Settimana Giovani,
via Crispi, 119,
80127 Caserta
Maria Rossi,
Strada Maggiore, 20
1234 Città X
Paese X
                                                               Città X, 22 01 2012 
Caro Giorgio, 
in riferimento alla tua lettera apparso sul giornale Settimana Giovani vorrei aiutarti a risolvere il tuo problema. La storia che hai raccontato sul giornale mi interessa perché avevo avuto il stesso problema. Nell'anno scorso ho passato molto tempo sul' internet e ho chattato con persone di cui non conoscevo nella realtà. Ero felice perchè i miei nuovi amici erano gentili, interessanti, ... Ma un giorno ho realizato che queste amicizie virtuali e non -symbol- veri. Secondo me il più importante nella vita sono la famiglia e i amici. Così ho deciso che basta (come tu) e ho cancellato tutti i fili con queste persone. (---------) Non ho saputo cosa devo fare, perche ho ricevuto tantissimi messaggi, ma 4 settimane dopo questo è stato finito. 
Adesso sono felice che ho fatto che ho fatto. Secondo me potresti fare la stessa cosa. Spero che ti sarei bene! 
Tanti auguri,
 Maria"	3	24	B2	B1	female	B1	Hungarian	C1	B1	B1	Italian	B2	B2
1385_0001105	reschedule an appointment - ID: 1385_020100	"Ciao Daniele,
è una settimana orribile. In ufficio c'è molto lavoro e giovedi pomeriggio non posso incontrarci. Hai voglia di andare a cena in ristorante tailandese al sabato sera?
Scrivi presto
perchè devo prenotare un tavolo.
Ciao
Maria"	2	22	A1	A2	female	B1	other	B1	A2	A2	Italian	A2	A2
1385_0001771	reschedule an appointment - ID: 1385_020100	"Caro Daniele, 
è una settimana orribile. In ufficio c'è molto lavoro e giovedì pomeriggio non posso m'incontrare con te. Io proprio il sabato sera. Noi possiamo andare in un ristorante tailandese. Vuoi andare a cena da me? Ti piace mangiare tailandese? 
 Tanti saluti, Maria"	2	16	A1	A1	female	A1	German	A2	A2	A2	Italian	A2	A2
1385_0000129	reschedule an appointment - ID: 1385_020100	"A: Michele.bianchi@internet.it
Oggetto: appuntamento giovedi
Ciao Daniele
Come stai?
Senti, questa settimana è una settimana orribile. In ufficio c'e molto lavoro e giovedì pomeriggio non posso passare insieme, perché nostro capo ha organizzato una riunione importante.
Possiamo vedere il sabato sera? Possiamo prendere la cena in un ristorante tailandese. Che cosa pensi? le menu sono buoni
Mi scrivi rapidamente, perché devo subito prenotare un tavolo per due. 
Cari saluti
Michele"	2	43	A1	A2	male	B1	German	B1	A2	B1	Italian	B1	A2
1385_0001122	reschedule an appointment - ID: 1385_020100	"CARI MICHELE!
COME STAI, È UNA SETTIMANA ORRIBILE IN UFFICIO C'È MOLTO LAVORO E GIOVEDI POMERIGGIO NON POSO INCONTRARE PER TUO.  IL MIO CAPO HA ORGANIZZATO UNA RIUNIONE GIOVEDI POMERIGGIO. IO PROPORRO IL NOSTRO INCONTRO A SABATO SERA. ANDIAMO A CENA IN UN RISTORANTE TAILANDESE?
TANTI SALUTI
Michele"	2	46	A1	A2	male	A2	Polish	B1	A2	A2	Italian	B1	B1
1325_1001113	describe experiences with language learning - ID: 1325_040300-1	"Maria Rossi 
Strada Maggiore,16 
1234  Città X 
                                                Università degli Studi di Pavia 
                                               Dipartimento di Linguistica Teorica e Applicata 
                                               Gabriella Favati 
                                               Corso Strada Nuova, 65 
                                               27100 Pavia 
La Sua ricerca sull'apprendimento delle lingue straniere 
Gentile Signora Favati, 
ho appena letto il Suo avviso. 
Penso che le mie esperienze sono utili per Lei: vivo da due anni a Città X e sto ancora studiando l'italiana. Grazie alle mie conoscenze linguistiche (tedesco, inglese, francese) ho trovato un lavoro in Italia senza sapere la lingua nazionale. Ma per chiacchierare con gli amici mi serverebbe l'italiano ad un livello alto. Voglio imparare la lingua anche per me stessa perché mi farebbe piacere capire bene la cultura italiana e credo che sapere più di una lingua sia molto importante per trovare un buon lavoro nel futuro. 
Io vengo dalla Paese X. aggettivo di nazionalità. Noi impariamo già alla scuola elementare due lingue stranieri. È molto importante perché la Paese X abbia quattro lingue nazionali e saperne -symbol- aiuta a vicinarsi alle altre regioni. Imparare una nuova lingua non è mai facile ma una buonissima esperienza per tutta la vita. 
In attesta  di una Sua risposta o alcuni risultati della ricerca porgo i miei migliori saluti. 
                                    -symbol- al meno tre 
Maria Rossi"	3	26	B2	B2	female	B2	German	C1	B1	B2	Italian	B2	B2
1365_0100070	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 12.6.2010
Ciao Francesco!
Che piacere di ascoltare qualcosa di te. Gratulazioni per la tua laurea della maturità. Li massimo dei voti - non è niente! Sai già che mi ho sposato con Maria (finalmente) e che siamo traslocati a Città X? Ti mandrò subito il nostro nuovo indirizzo. Se vuoi, vieni a fare una visita. Invece, nella mia vita professionale ha cambiato niente. Lavoro anchora nella stessa ditta e ho troppo di lavoro, perché manca il personale...Perché verresti a lavorare qui? Allora, ti mandrò anche il numero di telefono della nostra segretaria per organizare un incontro. Adesso buona fortuna e se hai bisogna di informazioni addizionali scrivimi!
Tanti saluti
Michele"	3	33	B1	B1	male	B1	German	C1	B1	B1	Italian	B1	B1
1385_0000034	help a friend who is looking for work - ID: 1385_040101	"Ciao Claudio,
ho parlato con qualche persona. Ci sono diverse domande:
1) Dove lavoro adesso? 
2) Che tipo di lavoro vuoi fare? 
3) Quando vuoi cominciare al nuovo posto di lavoro?
Puoi mandare queste informazioni agli indirizzi seguenti: Maria.rossi@internet.it, Michele.bianchi@internet.it
Buona fortuna e tanti saluti 
Michele"	2	37	A1	A2	male	B1	German	B1	A2	A2	Italian	A2	A2
1365_0100461	cook with teacher - ID: 1365_050402	"Cara Maria,                                           Città X, 03/03/2012                                                                          
ho letto con molto piacere che tu hai cominciato un corso di cucina. Anch'io mi piace cucinare! 
Mio padre lavora in un ristorante piccola e così ho studiato cucinare presto. Quale spesso ci sono le serate? Dovreste fare un esame alla fine di corso? I vostri piatti preferiti ci sono cavolo ripieni, zuppa di gulash e lo spazzatino. Questi sono i piatti tipiche ungherese, ma io invece mangio dei cibi sgrassati: 
per esempio mi piace consumare insalata con pollo e con salsa. La preparazione di questi cibi è molto semplice e per questo mangio spesso. Ma il più principale per me che mangiare e vivere sana. Da quando vivo con il mio fidanzato cucino qualche ogni giorno. Al solito preparo un piatto semplice ma se ho tempo (per esempio in fine settimana) e ho tutto ingradiente che necessario, cucino anche cibi italiani. Ci piace molto lasagne e paste italiane.
Adesso devo finire scrivere. 
Aspetto molto la tua risposta fammi sapere come è stato il secondo occasione. 
Bacio,
Maria"	3	24	B2	B1	female	B1	Hungarian	B1	B1	B1	Italian	B2	B1
1395_0001084	inform friends about language course - ID: 1395_010300	"Cari amici!
Stiamo facendo un corso d'italiano. Siamo a Città X per due settimane. Ieri abbiamo imparato il passato prossimo. Non è facile! La nostra insegnante si chiama Maria. Lei è molto gentile. Michele, un amico della Svizzera, è anche qui. Quando non c'è lezione, facciamo una passeggiata a Città X. È una città bellissima. 
Ci vediamo prossima settimana.
Tanti saluti a tutti.
Maria e Michele"	2	46	A2	A1	female	A2	German	B1	A2	A2	Italian	A2	A2
1385_0001744	reschedule an appointment - ID: 1385_020100	"Ciao Daniele, 
Daniele come stai? Ti scritto qualcosa ti me. Io non potete incontravi con lui giovedi pomeriggio. Perchè proporre incontrave sabato sera. Penso che di andiamo a cena in un ristorante tailandese. Io ho ascolto che cucinare è molta brava e economica. 
Io aspetta la tua risposta. 
Saluti per nostra capo! 
               Cordiale Saluti"	1	29	A1	A1	male	0	Polish	A1	A1	0	Italian	0	A1
1365_0100031	answer to an wedding invitation - ID: 1365_020300	"7, Strada Maggiore
1234 Città X
FRANCIA
15 MARZO, 2010 Città X
VIA FRIULI, 72
80123 NAPOLI
ITALIA
GENTILI SiGNORI,
VI RINGRAZIO PER IL VOSTRO INViTO E TUTTI I MIEI AUGURI PER IL VOSTRO MATRIMONIO. INSOMMA. CONGRATULAZIONI!
PURTROPPO, NON POTRÒ VENIRE, STO FACENDO UN CORSO D'ITALIANO E AVRÒ L'ESAME IL 20 NOVEMBRE! Mi DISPIACE!
COSA POTREI COMPRARE COME REGALO? PENSAVO A COMPRARVI UNA MACCHiNA NUOVA' O UNA VACANZA, MAGARI? SONO GENTILE E HO MOLTI SOLDI!
IN ATTESA DI UNA VOSTRA RISPOSTA. CORDIALI SALUTI, -unreadable-"	3	36	B1	B1	male	B1	English	C2	B1	A2	Italian	B1	B1
1385_0001191	reschedule an appointment - ID: 1385_020100	"Care Daniele, scusa,
è una settimana orribile. 
In ufficio c'è molto lavoro e giovedì pomeriggio non posso incontrarmi con te, perché il mio capo ha organizzato una riunione giovedì pomeriggio.  
Andiamo a cena sabato sera? 
Hai voglia di andare in un ristorante tailandese? 
Tu come stai? 
Ciao, 
Michele"	2	42	A1	A2	male	A2	German	B1	A2	A2	Italian	A2	A2
1325_1001078	apply for internship in fashion sector - ID: 1325_020401-1	"ALI - Agenzia Lavoro Interinale                                         Maria Rossi
Via Dante Alighieri 40                                                       Strada Maggiore 44
I - 42010 Reggio Emilia                                                    1234 Città X
ITALIA                                                                               Paese X 
                                                                            Città Y, 19.11.2011 
Spettabile Ditta, 
in riferimento a Loro annuncio che ho letto in un depilant  informativo vorrei applicare presentarmi per un posto d'impiegata. 
All'inizo peró sento il bisogno di presentarmi. Sono Maria Rossi ho ventitre anni. Abito a Città X, sono di cittadinanza aggettivo di nazionalità X. Frequentavo all'università di Città X nella Facoltà di Commercio. Ho laureato nell'anno scorso. Conosco perfettamente l'inglese e l'italiano e uso ottimamente il pacchetto di Office. Posso lavorare con gli altri ottimamente. L'anno scorso lavoravo presso una ditta privata come impiegata. 
Infine se permettono vorrei chiedere qualche informazioni a proposito del lavoro. Quando potrei cominciare a lavorare? Come viene strutturare un giono nel posto di lavoro? Vorrei chierdere anche dello stipendio. 
Nella speranza che la mia domanda venga accolta favorevolmente e che mi venga accordata l'onore di un colloquio, Vi porgo distinti saluti. 
                      Maria Rossi"	3	23	B2	B1	female	B1	Hungarian	C1	B1	B1	Italian	B2	B2
1365_0100163	help a friend who is looking for work after school-leaving exam - ID: 1365_040501	"Città X, 14 maggio 2011 
Caro Francesco,
è tanto tempo che volevo scriverti per ringraziarti della tua lettera di gennaio ma non ho avuto tempo. Ho molto da fare con il mio nuovo lavoro alla Barilla. Studio anche per l'esame di francese. Quando ho preso la mia maturità ho anche pensato a iscrivermi all'Università o no siccome non aveva le idee chiare. Allora capisco veramente la tua situazione. Alla fine mi sono decisa di iscrivermi all'Università perché e meglio studiare prima di lavorare nella vita. Così hai una buona formazione nel tuo curriculum. Pensaci anche tu! Se non sai ancora che cosa vuoi fare nella tua vita, potresti anche cominciare a lavorare per qualche mese. 
Ho una meravigliosa notizia per te: la mia dittà cerca ancora uno stagista per due mesi. 
Se hai voglia di lavorare nella divsione di communicazioni esterni dove potresti anche parlare sia in tedesco sia in italiano, scrivimi. Che cosa ne pensi? Ma dimmelo presto perché cercano qualcuno a partire del primo luglio. 
Così potremo anche rivederci. Io sto molto bene ma lavoro troppo perché abbiamo chiuso due stabilimenti e ci sono molte richieste da parte dei giornalisti. 
Congratulazioni per l'eccellente risulto - sei un genio di lingue! Aspetto una tua risposta e ti mando tanti saluti, 
Maria"	3	32	B1	B1	female	B2	German	C2	B1	B1	Italian	B2	B2
